date,family,sales,onpromotion,dcoilwtico,dcoilwtico_interpolated
2013-08-17,"LIQUOR,WINE,BEER",111.0,0.0,,107.54716417910447
2013-08-17,MAGAZINES,0.0,0.0,,107.54059701492537
2013-08-17,MEATS,323.738,0.0,,107.53402985074626
2013-08-17,PLAYERS AND ELECTRONICS,0.0,0.0,,107.52746268656716
2013-08-17,PET SUPPLIES,0.0,0.0,,107.52089552238806
2013-08-17,POULTRY,204.944,0.0,,107.51432835820896
2013-08-17,PREPARED FOODS,111.432,0.0,,107.50776119402985
2013-08-17,PRODUCE,11.0,0.0,,107.50119402985075
2013-08-17,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,,107.49462686567163
2013-08-17,HOME APPLIANCES,1.0,0.0,,107.48805970149253
2013-08-17,PERSONAL CARE,206.0,0.0,,107.48149253731343
2013-08-17,SEAFOOD,19.772,0.0,,107.47492537313433
2013-08-17,HOME AND KITCHEN II,0.0,0.0,,107.46835820895522
2013-08-17,HARDWARE,2.0,0.0,,107.46179104477612
2013-08-17,HOME AND KITCHEN I,0.0,0.0,,107.45522388059702
2013-08-17,AUTOMOTIVE,7.0,0.0,,107.44865671641791
2013-08-17,BABY CARE,0.0,0.0,,107.4420895522388
2013-08-17,BEAUTY,9.0,0.0,,107.4355223880597
2013-08-17,BOOKS,0.0,0.0,,107.42895522388059
2013-08-17,BREAD/BAKERY,378.70898,0.0,,107.42238805970149
2013-08-17,CELEBRATION,0.0,0.0,,107.41582089552239
2013-08-17,BEVERAGES,1023.0,0.0,,107.40925373134328
2013-08-17,DAIRY,358.0,0.0,,107.40268656716418
2013-08-17,DELI,248.99,0.0,,107.39611940298508
2013-08-17,EGGS,143.0,0.0,,107.38955223880598
2013-08-17,FROZEN FOODS,145.109,0.0,,107.38298507462686
2013-08-17,GROCERY I,3507.0,0.0,,107.37641791044776
2013-08-17,GROCERY II,11.0,0.0,,107.36985074626865
2013-08-17,CLEANING,1110.0,0.0,,107.36328358208955
2013-08-18,MAGAZINES,0.0,0.0,,107.35671641791045
2013-08-18,HOME CARE,0.0,0.0,,107.35014925373135
2013-08-18,LADIESWEAR,0.0,0.0,,107.34358208955224
2013-08-18,LAWN AND GARDEN,8.0,0.0,,107.33701492537314
2013-08-18,LINGERIE,28.0,0.0,,107.33044776119402
2013-08-18,"LIQUOR,WINE,BEER",0.0,0.0,,107.32388059701492
2013-08-18,MEATS,398.243,0.0,,107.31731343283582
2013-08-18,HOME APPLIANCES,1.0,0.0,,107.31074626865671
2013-08-18,PET SUPPLIES,0.0,0.0,,107.30417910447761
2013-08-18,PLAYERS AND ELECTRONICS,0.0,0.0,,107.29761194029851
2013-08-18,POULTRY,251.427,0.0,,107.2910447761194
2013-08-18,PREPARED FOODS,124.979004,0.0,,107.2844776119403
2013-08-18,PRODUCE,15.0,0.0,,107.2779104477612
2013-08-18,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,,107.27134328358208
2013-08-18,PERSONAL CARE,261.0,0.0,,107.26477611940298
2013-08-18,HOME AND KITCHEN II,0.0,0.0,,107.25820895522388
2013-08-18,SEAFOOD,13.821,0.0,,107.25164179104478
2013-08-18,HARDWARE,1.0,0.0,,107.24507462686567
2013-08-18,AUTOMOTIVE,9.0,0.0,,107.23850746268657
2013-08-18,BABY CARE,0.0,0.0,,107.23194029850747
2013-08-18,BEAUTY,7.0,0.0,,107.22537313432836
2013-08-18,BEVERAGES,1144.0,0.0,,107.21880597014925
2013-08-18,BOOKS,0.0,0.0,,107.21223880597014
2013-08-18,BREAD/BAKERY,493.158,0.0,,107.20567164179104
2013-08-18,CELEBRATION,0.0,0.0,,107.19910447761194
2013-08-18,HOME AND KITCHEN I,0.0,0.0,,107.19253731343284
2013-08-18,DAIRY,392.0,0.0,,107.18597014925373
2013-08-18,DELI,301.6,0.0,,107.17940298507463
2013-08-18,EGGS,212.0,0.0,,107.17283582089553
2013-08-18,FROZEN FOODS,129.034,0.0,,107.16626865671641
2013-08-18,GROCERY I,4038.0,0.0,,107.15970149253731
2013-08-18,GROCERY II,25.0,0.0,,107.1531343283582
2013-08-18,CLEANING,1153.0,0.0,,107.1465671641791
2013-08-19,HOME CARE,0.0,0.0,107.14,107.14
2013-08-19,LADIESWEAR,0.0,0.0,107.14,107.14
2013-08-19,LAWN AND GARDEN,0.0,0.0,107.14,107.14
2013-08-19,LINGERIE,25.0,0.0,107.14,107.14
2013-08-19,"LIQUOR,WINE,BEER",21.0,0.0,107.14,107.14
2013-08-19,MAGAZINES,0.0,0.0,107.14,107.14
2013-08-19,MEATS,364.842,0.0,107.14,107.14
2013-08-19,PLAYERS AND ELECTRONICS,0.0,0.0,107.14,107.14
2013-08-19,PET SUPPLIES,0.0,0.0,107.14,107.14
2013-08-19,POULTRY,167.429,0.0,107.14,107.14
2013-08-19,PREPARED FOODS,124.923,0.0,107.14,107.14
2013-08-19,PRODUCE,0.0,0.0,107.14,107.14
2013-08-19,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,107.14,107.14
2013-08-19,HOME APPLIANCES,3.0,0.0,107.14,107.14
2013-08-19,PERSONAL CARE,243.0,0.0,107.14,107.14
2013-08-19,HOME AND KITCHEN II,0.0,0.0,107.14,107.14
2013-08-19,SEAFOOD,12.174,0.0,107.14,107.14
2013-08-19,HARDWARE,0.0,0.0,107.14,107.14
2013-08-19,AUTOMOTIVE,2.0,0.0,107.14,107.14
2013-08-19,BABY CARE,0.0,0.0,107.14,107.14
2013-08-19,BEAUTY,9.0,0.0,107.14,107.14
2013-08-19,BEVERAGES,956.0,0.0,107.14,107.14
2013-08-19,BOOKS,0.0,0.0,107.14,107.14
2013-08-19,BREAD/BAKERY,393.513,0.0,107.14,107.14
2013-08-19,CELEBRATION,0.0,0.0,107.14,107.14
2013-08-19,HOME AND KITCHEN I,0.0,0.0,107.14,107.14
2013-08-19,DAIRY,343.0,0.0,107.14,107.14
2013-08-19,DELI,237.67,0.0,107.14,107.14
2013-08-19,EGGS,178.0,0.0,107.14,107.14
2013-08-19,FROZEN FOODS,120.534,0.0,107.14,107.14
2013-08-19,GROCERY I,3472.0,0.0,107.14,107.14
2013-08-19,GROCERY II,8.0,0.0,107.14,107.14
2013-08-19,CLEANING,1070.0,0.0,107.14,107.14
2013-08-20,HOME CARE,0.0,0.0,104.9,104.9
2013-08-20,LADIESWEAR,0.0,0.0,104.9,104.9
2013-08-20,LAWN AND GARDEN,1.0,0.0,104.9,104.9
2013-08-20,LINGERIE,15.0,0.0,104.9,104.9
2013-08-20,"LIQUOR,WINE,BEER",49.0,0.0,104.9,104.9
2013-08-20,MAGAZINES,0.0,0.0,104.9,104.9
2013-08-20,MEATS,241.899,0.0,104.9,104.9
2013-08-20,PLAYERS AND ELECTRONICS,0.0,0.0,104.9,104.9
2013-08-20,PET SUPPLIES,0.0,0.0,104.9,104.9
2013-08-20,POULTRY,126.265,0.0,104.9,104.9
2013-08-20,PREPARED FOODS,67.471,0.0,104.9,104.9
2013-08-20,PRODUCE,3.0,0.0,104.9,104.9
2013-08-20,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,104.9,104.9
2013-08-20,HOME APPLIANCES,1.0,0.0,104.9,104.9
2013-08-20,PERSONAL CARE,177.0,0.0,104.9,104.9
2013-08-20,SEAFOOD,13.889,0.0,104.9,104.9
2013-08-20,HOME AND KITCHEN II,0.0,0.0,104.9,104.9
2013-08-20,HARDWARE,0.0,0.0,104.9,104.9
2013-08-20,HOME AND KITCHEN I,0.0,0.0,104.9,104.9
2013-08-20,AUTOMOTIVE,6.0,0.0,104.9,104.9
2013-08-20,BABY CARE,0.0,0.0,104.9,104.9
2013-08-20,BEAUTY,1.0,0.0,104.9,104.9
2013-08-20,BOOKS,0.0,0.0,104.9,104.9
2013-08-20,BREAD/BAKERY,307.48,0.0,104.9,104.9
2013-08-20,CELEBRATION,0.0,0.0,104.9,104.9
2013-08-20,BEVERAGES,776.0,0.0,104.9,104.9
2013-08-20,DAIRY,264.0,0.0,104.9,104.9
2013-08-20,DELI,211.434,0.0,104.9,104.9
2013-08-20,EGGS,85.0,0.0,104.9,104.9
2013-08-20,FROZEN FOODS,75.0,0.0,104.9,104.9
2013-08-20,GROCERY I,2591.0,0.0,104.9,104.9
2013-08-20,GROCERY II,6.0,0.0,104.9,104.9
2013-08-20,CLEANING,910.0,0.0,104.9,104.9
2013-08-21,MAGAZINES,0.0,0.0,103.93,103.93
2013-08-21,HOME CARE,0.0,0.0,103.93,103.93
2013-08-21,LADIESWEAR,0.0,0.0,103.93,103.93
2013-08-21,LAWN AND GARDEN,0.0,0.0,103.93,103.93
2013-08-21,LINGERIE,33.0,0.0,103.93,103.93
2013-08-21,"LIQUOR,WINE,BEER",45.0,0.0,103.93,103.93
2013-08-21,MEATS,254.876,0.0,103.93,103.93
2013-08-21,HOME APPLIANCES,1.0,0.0,103.93,103.93
2013-08-21,PET SUPPLIES,0.0,0.0,103.93,103.93
2013-08-21,PLAYERS AND ELECTRONICS,0.0,0.0,103.93,103.93
2013-08-21,POULTRY,144.05699,0.0,103.93,103.93
2013-08-21,PREPARED FOODS,118.224,0.0,103.93,103.93
2013-08-21,PRODUCE,1.0,0.0,103.93,103.93
2013-08-21,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,103.93,103.93
2013-08-21,PERSONAL CARE,189.0,0.0,103.93,103.93
2013-08-21,HOME AND KITCHEN II,0.0,0.0,103.93,103.93
2013-08-21,SEAFOOD,12.339001,0.0,103.93,103.93
2013-08-21,HARDWARE,2.0,0.0,103.93,103.93
2013-08-21,AUTOMOTIVE,3.0,0.0,103.93,103.93
2013-08-21,BABY CARE,0.0,0.0,103.93,103.93
2013-08-21,BEAUTY,4.0,0.0,103.93,103.93
2013-08-21,BEVERAGES,705.0,0.0,103.93,103.93
2013-08-21,BOOKS,0.0,0.0,103.93,103.93
2013-08-21,BREAD/BAKERY,355.251,0.0,103.93,103.93
2013-08-21,CELEBRATION,0.0,0.0,103.93,103.93
2013-08-21,HOME AND KITCHEN I,0.0,0.0,103.93,103.93
2013-08-21,DAIRY,306.0,0.0,103.93,103.93
2013-08-21,DELI,204.586,0.0,103.93,103.93
2013-08-21,EGGS,120.0,0.0,103.93,103.93
2013-08-21,FROZEN FOODS,131.0,0.0,103.93,103.93
2013-08-21,GROCERY I,3150.0,0.0,103.93,103.93
2013-08-21,GROCERY II,8.0,0.0,103.93,103.93
2013-08-21,CLEANING,1071.0,0.0,103.93,103.93
2013-08-22,LADIESWEAR,0.0,0.0,104.93,104.93
2013-08-22,LINGERIE,14.0,0.0,104.93,104.93
2013-08-22,"LIQUOR,WINE,BEER",35.0,0.0,104.93,104.93
2013-08-22,MAGAZINES,0.0,0.0,104.93,104.93
2013-08-22,MEATS,268.425,0.0,104.93,104.93
2013-08-22,PERSONAL CARE,162.0,0.0,104.93,104.93
2013-08-22,POULTRY,137.335,0.0,104.93,104.93
2013-08-22,PLAYERS AND ELECTRONICS,0.0,0.0,104.93,104.93
2013-08-22,HOME CARE,0.0,0.0,104.93,104.93
2013-08-22,PREPARED FOODS,82.0,0.0,104.93,104.93
2013-08-22,PRODUCE,4.0,0.0,104.93,104.93
2013-08-22,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,104.93,104.93
2013-08-22,SEAFOOD,18.961,0.0,104.93,104.93
2013-08-22,PET SUPPLIES,0.0,0.0,104.93,104.93
2013-08-22,HOME APPLIANCES,0.0,0.0,104.93,104.93
2013-08-22,LAWN AND GARDEN,0.0,0.0,104.93,104.93
2013-08-22,HOME AND KITCHEN II,0.0,0.0,104.93,104.93
2013-08-22,HOME AND KITCHEN I,0.0,0.0,104.93,104.93
2013-08-22,AUTOMOTIVE,1.0,0.0,104.93,104.93
2013-08-22,BABY CARE,0.0,0.0,104.93,104.93
2013-08-22,BEAUTY,3.0,0.0,104.93,104.93
2013-08-22,BEVERAGES,822.0,0.0,104.93,104.93
2013-08-22,BREAD/BAKERY,274.794,0.0,104.93,104.93
2013-08-22,CELEBRATION,0.0,0.0,104.93,104.93
2013-08-22,BOOKS,0.0,0.0,104.93,104.93
2013-08-22,DAIRY,298.0,0.0,104.93,104.93
2013-08-22,DELI,200.94,0.0,104.93,104.93
2013-08-22,EGGS,112.0,0.0,104.93,104.93
2013-08-22,FROZEN FOODS,78.0,0.0,104.93,104.93
2013-08-22,GROCERY I,2634.0,0.0,104.93,104.93
2013-08-22,GROCERY II,13.0,0.0,104.93,104.93
2013-08-22,HARDWARE,0.0,0.0,104.93,104.93
2013-08-22,CLEANING,829.0,0.0,104.93,104.93
2013-08-23,MAGAZINES,0.0,0.0,106.48,106.48
2013-08-23,HOME CARE,0.0,0.0,106.48,106.48
2013-08-23,LADIESWEAR,0.0,0.0,106.48,106.48
2013-08-23,LAWN AND GARDEN,1.0,0.0,106.48,106.48
2013-08-23,LINGERIE,18.0,0.0,106.48,106.48
2013-08-23,"LIQUOR,WINE,BEER",65.0,0.0,106.48,106.48
2013-08-23,MEATS,336.624,0.0,106.48,106.48
2013-08-23,HOME APPLIANCES,0.0,0.0,106.48,106.48
2013-08-23,PET SUPPLIES,0.0,0.0,106.48,106.48
2013-08-23,PLAYERS AND ELECTRONICS,0.0,0.0,106.48,106.48
2013-08-23,POULTRY,165.071,0.0,106.48,106.48
2013-08-23,PREPARED FOODS,81.0,0.0,106.48,106.48
2013-08-23,PRODUCE,11.0,0.0,106.48,106.48
2013-08-23,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,106.48,106.48
2013-08-23,PERSONAL CARE,158.0,0.0,106.48,106.48
2013-08-23,SEAFOOD,17.654,0.0,106.48,106.48
2013-08-23,HOME AND KITCHEN II,0.0,0.0,106.48,106.48
2013-08-23,HARDWARE,2.0,0.0,106.48,106.48
2013-08-23,AUTOMOTIVE,4.0,0.0,106.48,106.48
2013-08-23,BABY CARE,0.0,0.0,106.48,106.48
2013-08-23,BEAUTY,1.0,0.0,106.48,106.48
2013-08-23,BEVERAGES,572.0,0.0,106.48,106.48
2013-08-23,BOOKS,0.0,0.0,106.48,106.48
2013-08-23,BREAD/BAKERY,259.43,0.0,106.48,106.48
2013-08-23,CELEBRATION,0.0,0.0,106.48,106.48
2013-08-23,HOME AND KITCHEN I,0.0,0.0,106.48,106.48
2013-08-23,DAIRY,320.0,0.0,106.48,106.48
2013-08-23,DELI,227.925,0.0,106.48,106.48
2013-08-23,EGGS,113.0,0.0,106.48,106.48
2013-08-23,FROZEN FOODS,108.38,0.0,106.48,106.48
2013-08-23,GROCERY I,2640.0,0.0,106.48,106.48
2013-08-23,GROCERY II,20.0,0.0,106.48,106.48
2013-08-23,CLEANING,911.0,0.0,106.48,106.48
2013-08-24,HOME CARE,0.0,0.0,,106.47104477611941
2013-08-24,LADIESWEAR,0.0,0.0,,106.46208955223881
2013-08-24,LAWN AND GARDEN,3.0,0.0,,106.45313432835822
2013-08-24,LINGERIE,35.0,0.0,,106.44417910447761
2013-08-24,"LIQUOR,WINE,BEER",111.0,0.0,,106.43522388059702
2013-08-24,MAGAZINES,0.0,0.0,,106.42626865671642
2013-08-24,MEATS,385.215,0.0,,106.41731343283583
2013-08-24,PLAYERS AND ELECTRONICS,0.0,0.0,,106.40835820895522
2013-08-24,PET SUPPLIES,0.0,0.0,,106.39940298507463
2013-08-24,POULTRY,233.082,0.0,,106.39044776119404
2013-08-24,PREPARED FOODS,96.0,0.0,,106.38149253731343
2013-08-24,PRODUCE,20.0,0.0,,106.37253731343284
2013-08-24,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,,106.36358208955224
2013-08-24,HOME APPLIANCES,3.0,0.0,,106.35462686567165
2013-08-24,PERSONAL CARE,202.0,0.0,,106.34567164179104
2013-08-24,SEAFOOD,10.848,0.0,,106.33671641791045
2013-08-24,HOME AND KITCHEN II,0.0,0.0,,106.32776119402985
2013-08-24,HARDWARE,0.0,0.0,,106.31880597014926
2013-08-24,HOME AND KITCHEN I,0.0,0.0,,106.30985074626865
2013-08-24,AUTOMOTIVE,10.0,0.0,,106.30089552238806
2013-08-24,BABY CARE,0.0,0.0,,106.29194029850747
2013-08-24,BEAUTY,3.0,0.0,,106.28298507462686
2013-08-24,BOOKS,0.0,0.0,,106.27402985074627
2013-08-24,BREAD/BAKERY,367.927,0.0,,106.26507462686567
2013-08-24,CELEBRATION,0.0,0.0,,106.25611940298508
2013-08-24,BEVERAGES,1028.0,0.0,,106.24716417910447
2013-08-24,DAIRY,382.0,0.0,,106.23820895522388
2013-08-24,DELI,293.952,0.0,,106.22925373134328
2013-08-24,EGGS,140.0,0.0,,106.22029850746269
2013-08-24,FROZEN FOODS,185.0,0.0,,106.2113432835821
2013-08-24,GROCERY I,3503.0,0.0,,106.20238805970149
2013-08-24,GROCERY II,20.0,0.0,,106.1934328358209
2013-08-24,CLEANING,980.0,0.0,,106.1844776119403
2013-08-25,MAGAZINES,0.0,0.0,,106.1755223880597
2013-08-25,HOME CARE,0.0,0.0,,106.1665671641791
2013-08-25,LADIESWEAR,0.0,0.0,,106.15761194029851
2013-08-25,LAWN AND GARDEN,1.0,0.0,,106.1486567164179
2013-08-25,LINGERIE,32.0,0.0,,106.13970149253731
2013-08-25,"LIQUOR,WINE,BEER",0.0,0.0,,106.13074626865672
2013-08-25,MEATS,339.03598,0.0,,106.12179104477612
2013-08-25,HOME APPLIANCES,1.0,0.0,,106.11283582089553
2013-08-25,PET SUPPLIES,0.0,0.0,,106.10388059701492
2013-08-25,PLAYERS AND ELECTRONICS,0.0,0.0,,106.09492537313433
2013-08-25,POULTRY,195.70801,0.0,,106.08597014925373
2013-08-25,PREPARED FOODS,96.159,0.0,,106.07701492537313
2013-08-25,PRODUCE,9.0,0.0,,106.06805970149253
2013-08-25,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,,106.05910447761194
2013-08-25,PERSONAL CARE,263.0,0.0,,106.05014925373135
2013-08-25,HOME AND KITCHEN II,0.0,0.0,,106.04119402985074
2013-08-25,SEAFOOD,7.916,0.0,,106.03223880597015
2013-08-25,HARDWARE,0.0,0.0,,106.02328358208955
2013-08-25,AUTOMOTIVE,9.0,0.0,,106.01432835820896
2013-08-25,BABY CARE,0.0,0.0,,106.00537313432835
2013-08-25,BEAUTY,5.0,0.0,,105.99641791044776
2013-08-25,BEVERAGES,1063.0,0.0,,105.98746268656716
2013-08-25,BOOKS,0.0,0.0,,105.97850746268657
2013-08-25,BREAD/BAKERY,382.097,0.0,,105.96955223880596
2013-08-25,CELEBRATION,0.0,0.0,,105.96059701492537
2013-08-25,HOME AND KITCHEN I,0.0,0.0,,105.95164179104478
2013-08-25,DAIRY,335.0,0.0,,105.94268656716417
2013-08-25,DELI,319.838,0.0,,105.93373134328358
2013-08-25,EGGS,173.0,0.0,,105.92477611940298
2013-08-25,FROZEN FOODS,112.0,0.0,,105.91582089552239
2013-08-25,GROCERY I,3674.0,0.0,,105.90686567164178
2013-08-25,GROCERY II,16.0,0.0,,105.89791044776119
2013-08-25,CLEANING,1113.0,0.0,,105.88895522388059
2013-08-26,HOME CARE,0.0,0.0,105.88,105.88
2013-08-26,LADIESWEAR,0.0,0.0,105.88,105.88
2013-08-26,LAWN AND GARDEN,0.0,0.0,105.88,105.88
2013-08-26,LINGERIE,38.0,0.0,105.88,105.88
2013-08-26,"LIQUOR,WINE,BEER",24.0,0.0,105.88,105.88
2013-08-26,MAGAZINES,0.0,0.0,105.88,105.88
2013-08-26,MEATS,316.666,0.0,105.88,105.88
2013-08-26,PLAYERS AND ELECTRONICS,0.0,0.0,105.88,105.88
2013-08-26,PET SUPPLIES,0.0,0.0,105.88,105.88
2013-08-26,POULTRY,176.198,0.0,105.88,105.88
2013-08-26,PREPARED FOODS,131.0,0.0,105.88,105.88
2013-08-26,PRODUCE,1.0,0.0,105.88,105.88
2013-08-26,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,105.88,105.88
2013-08-26,HOME APPLIANCES,0.0,0.0,105.88,105.88
2013-08-26,PERSONAL CARE,182.0,0.0,105.88,105.88
2013-08-26,HOME AND KITCHEN II,0.0,0.0,105.88,105.88
2013-08-26,SEAFOOD,15.484,0.0,105.88,105.88
2013-08-26,HARDWARE,0.0,0.0,105.88,105.88
2013-08-26,AUTOMOTIVE,4.0,0.0,105.88,105.88
2013-08-26,BABY CARE,0.0,0.0,105.88,105.88
2013-08-26,BEAUTY,2.0,0.0,105.88,105.88
2013-08-26,BEVERAGES,694.0,0.0,105.88,105.88
2013-08-26,BOOKS,0.0,0.0,105.88,105.88
2013-08-26,BREAD/BAKERY,367.95,0.0,105.88,105.88
2013-08-26,CELEBRATION,0.0,0.0,105.88,105.88
2013-08-26,HOME AND KITCHEN I,0.0,0.0,105.88,105.88
2013-08-26,DAIRY,312.0,0.0,105.88,105.88
2013-08-26,DELI,221.029,0.0,105.88,105.88
2013-08-26,EGGS,153.0,0.0,105.88,105.88
2013-08-26,FROZEN FOODS,89.0,0.0,105.88,105.88
2013-08-26,GROCERY I,3043.0,0.0,105.88,105.88
2013-08-26,GROCERY II,17.0,0.0,105.88,105.88
2013-08-26,CLEANING,920.0,0.0,105.88,105.88
2013-08-27,HOME CARE,0.0,0.0,109.11,109.11
2013-08-27,LADIESWEAR,0.0,0.0,109.11,109.11
2013-08-27,LAWN AND GARDEN,7.0,0.0,109.11,109.11
2013-08-27,LINGERIE,25.0,0.0,109.11,109.11
2013-08-27,"LIQUOR,WINE,BEER",32.0,0.0,109.11,109.11
2013-08-27,MAGAZINES,0.0,0.0,109.11,109.11
2013-08-27,MEATS,282.253,0.0,109.11,109.11
2013-08-27,PLAYERS AND ELECTRONICS,0.0,0.0,109.11,109.11
2013-08-27,PET SUPPLIES,0.0,0.0,109.11,109.11
2013-08-27,POULTRY,172.342,0.0,109.11,109.11
2013-08-27,PREPARED FOODS,94.0,0.0,109.11,109.11
2013-08-27,PRODUCE,4.0,0.0,109.11,109.11
2013-08-27,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,109.11,109.11
2013-08-27,HOME APPLIANCES,2.0,0.0,109.11,109.11
2013-08-27,PERSONAL CARE,179.0,0.0,109.11,109.11
2013-08-27,SEAFOOD,8.6119995,0.0,109.11,109.11
2013-08-27,HOME AND KITCHEN II,0.0,0.0,109.11,109.11
2013-08-27,HARDWARE,1.0,0.0,109.11,109.11
2013-08-27,HOME AND KITCHEN I,0.0,0.0,109.11,109.11
2013-08-27,AUTOMOTIVE,9.0,0.0,109.11,109.11
2013-08-27,BABY CARE,0.0,0.0,109.11,109.11
2013-08-27,BEAUTY,2.0,0.0,109.11,109.11
2013-08-27,BOOKS,0.0,0.0,109.11,109.11
2013-08-27,BREAD/BAKERY,435.466,0.0,109.11,109.11
2013-08-27,CELEBRATION,0.0,0.0,109.11,109.11
2013-08-27,BEVERAGES,681.0,0.0,109.11,109.11
2013-08-27,DAIRY,302.0,0.0,109.11,109.11
2013-08-27,DELI,225.713,0.0,109.11,109.11
2013-08-27,EGGS,115.0,0.0,109.11,109.11
2013-08-27,FROZEN FOODS,88.448,0.0,109.11,109.11
2013-08-27,GROCERY I,2990.0,0.0,109.11,109.11
2013-08-27,GROCERY II,11.0,0.0,109.11,109.11
2013-08-27,CLEANING,938.0,0.0,109.11,109.11
2013-08-28,MEATS,288.151,0.0,110.17,110.17
2013-08-28,LADIESWEAR,0.0,0.0,110.17,110.17
2013-08-28,LAWN AND GARDEN,1.0,0.0,110.17,110.17
2013-08-28,LINGERIE,30.0,0.0,110.17,110.17
2013-08-28,"LIQUOR,WINE,BEER",45.0,0.0,110.17,110.17
2013-08-28,MAGAZINES,0.0,0.0,110.17,110.17
2013-08-28,PERSONAL CARE,151.0,0.0,110.17,110.17
2013-08-28,HOME CARE,0.0,0.0,110.17,110.17
2013-08-28,PLAYERS AND ELECTRONICS,0.0,0.0,110.17,110.17
2013-08-28,POULTRY,147.904,0.0,110.17,110.17
2013-08-28,PREPARED FOODS,94.887,0.0,110.17,110.17
2013-08-28,PRODUCE,2.0,0.0,110.17,110.17
2013-08-28,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,110.17,110.17
2013-08-28,SEAFOOD,5.043,0.0,110.17,110.17
2013-08-28,PET SUPPLIES,0.0,0.0,110.17,110.17
2013-08-28,HOME APPLIANCES,0.0,0.0,110.17,110.17
2013-08-28,HOME AND KITCHEN II,0.0,0.0,110.17,110.17
2013-08-28,HOME AND KITCHEN I,0.0,0.0,110.17,110.17
2013-08-28,BABY CARE,0.0,0.0,110.17,110.17
2013-08-28,BEAUTY,2.0,0.0,110.17,110.17
2013-08-28,BEVERAGES,748.0,0.0,110.17,110.17
2013-08-28,BOOKS,0.0,0.0,110.17,110.17
2013-08-28,BREAD/BAKERY,409.05402,0.0,110.17,110.17
2013-08-28,CELEBRATION,0.0,0.0,110.17,110.17
2013-08-28,CLEANING,738.0,0.0,110.17,110.17
2013-08-28,AUTOMOTIVE,5.0,0.0,110.17,110.17
2013-08-28,DELI,196.798,0.0,110.17,110.17
2013-08-28,EGGS,122.0,0.0,110.17,110.17
2013-08-28,FROZEN FOODS,94.0,0.0,110.17,110.17
2013-08-28,GROCERY I,2894.0,0.0,110.17,110.17
2013-08-28,GROCERY II,15.0,0.0,110.17,110.17
2013-08-28,HARDWARE,3.0,0.0,110.17,110.17
2013-08-28,DAIRY,327.0,0.0,110.17,110.17
2013-08-29,HOME CARE,0.0,0.0,108.51,108.51
2013-08-29,LADIESWEAR,0.0,0.0,108.51,108.51
2013-08-29,LAWN AND GARDEN,1.0,0.0,108.51,108.51
2013-08-29,LINGERIE,14.0,0.0,108.51,108.51
2013-08-29,"LIQUOR,WINE,BEER",101.0,0.0,108.51,108.51
2013-08-29,MAGAZINES,0.0,0.0,108.51,108.51
2013-08-29,MEATS,236.836,0.0,108.51,108.51
2013-08-29,PLAYERS AND ELECTRONICS,0.0,0.0,108.51,108.51
2013-08-29,PET SUPPLIES,0.0,0.0,108.51,108.51
2013-08-29,POULTRY,123.958,0.0,108.51,108.51
2013-08-29,PREPARED FOODS,92.0,0.0,108.51,108.51
2013-08-29,PRODUCE,5.0,0.0,108.51,108.51
2013-08-29,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,108.51,108.51
2013-08-29,HOME APPLIANCES,0.0,0.0,108.51,108.51
2013-08-29,PERSONAL CARE,168.0,0.0,108.51,108.51
2013-08-29,HOME AND KITCHEN II,0.0,0.0,108.51,108.51
2013-08-29,SEAFOOD,14.972,0.0,108.51,108.51
2013-08-29,HARDWARE,0.0,0.0,108.51,108.51
2013-08-29,AUTOMOTIVE,3.0,0.0,108.51,108.51
2013-08-29,BABY CARE,0.0,0.0,108.51,108.51
2013-08-29,BEAUTY,1.0,0.0,108.51,108.51
2013-08-29,BEVERAGES,638.0,0.0,108.51,108.51
2013-08-29,BOOKS,0.0,0.0,108.51,108.51
2013-08-29,BREAD/BAKERY,302.461,0.0,108.51,108.51
2013-08-29,CELEBRATION,0.0,0.0,108.51,108.51
2013-08-29,HOME AND KITCHEN I,0.0,0.0,108.51,108.51
2013-08-29,DAIRY,274.0,0.0,108.51,108.51
2013-08-29,DELI,180.93,0.0,108.51,108.51
2013-08-29,EGGS,94.0,0.0,108.51,108.51
2013-08-29,FROZEN FOODS,112.0,0.0,108.51,108.51
2013-08-29,GROCERY I,2710.0,0.0,108.51,108.51
2013-08-29,GROCERY II,18.0,0.0,108.51,108.51
2013-08-29,CLEANING,1023.0,0.0,108.51,108.51
2013-08-30,HOME CARE,0.0,0.0,107.98,107.98
2013-08-30,LADIESWEAR,0.0,0.0,107.98,107.98
2013-08-30,LAWN AND GARDEN,3.0,0.0,107.98,107.98
2013-08-30,LINGERIE,22.0,0.0,107.98,107.98
2013-08-30,"LIQUOR,WINE,BEER",56.0,0.0,107.98,107.98
